"index"	"Unnamed: 0"	"Unnamed: 1"	"Unnamed: 2"	"区分"	"入札公告（現在募集中）"	"備考"	"落札情報（過去）"	"備考.1"
1999	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)9月：競争入札に係る情報の公表（公共工事）PDF"
2000	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)8月：競争入札に係る情報の公表（公共工事）PDF"
2001	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)7月：競争入札に係る情報の公表（公共工事）PDF"
2002	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)6月：競争入札に係る情報の公表（公共工事）PDF"
2003	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)5月：競争入札に係る情報の公表（公共工事）PDF"
2004	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)4月：競争入札に係る情報の公表（公共工事）PDF"
2005	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)3月：競争入札に係る情報の公表（公共工事）PDF"
2006	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)2月：競争入札に係る情報の公表（公共工事）PDF"
2007	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)1月：競争入札に係る情報の公表（公共工事）PDF"
2008	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)12月：競争入札に係る情報の公表（公共工事）PDF"
2009	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)11月：競争入札に係る情報の公表（公共工事）PDF"
2010	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)10月：競争入札に係る情報の公表（公共工事）PDF"
2011	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)9月：競争入札に係る情報の公表（公共工事）PDF"
2012	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)8月：競争入札に係る情報の公表（公共工事）PDF"
2013	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)7月：競争入札に係る情報の公表（公共工事）PDF"
2014	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)6月：競争入札に係る情報の公表（公共工事）：PDF"
2015	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)5月：競争入札に係る情報の公表（公共工事）PDF"
2016	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)4月：競争入札に係る情報の公表（公共工事）PDF"
2017	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)3月：競争入札に係る情報の公表（公共工事）PDF"
2018	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)2月：競争入札に係る情報の公表（公共工事）PDF"
2019	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)1月：競争入札に係る情報の公表（公共工事）PDF"
2020	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)12月：競争入札に係る情報の公表（公共工事）PDF"
2021	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)11月：競争入札に係る情報の公表（公共工事）PDF"
2022	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)10月：競争入札に係る情報の公表（公共工事）PDF"
2023	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)9月：競争入札に係る情報の公表（公共工事）PDF"
2024	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)8月：競争入札に係る情報の公表（公共工事）PDF"
2025	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)7月：競争入札に係る情報の公表（公共工事）PDF"
2026	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)6月：競争入札に係る情報の公表（公共工事）PDF"
2027	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)5月：競争入札に係る情報の公表（公共工事）PDF"
2028	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)4月：競争入札に係る情報の公表（公共工事）PDF"
2029	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)3月：競争入札に係る情報の公表（公共工事）PDF"
2030	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)2月：競争入札に係る情報の公表（公共工事）PDF"
2031	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)1月：競争入札に係る情報の公表（公共工事）PDF"
2032	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)12月：競争入札に係る情報の公表（公共工事）PDF"
2033	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)11月：競争入札に係る情報の公表（公共工事）PDF"
2034	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)10月：競争入札に係る情報の公表（公共工事）PDF"
2035	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)9月：競争入札に係る情報の公表（公共工事）PDF"
2036	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)8月：競争入札に係る情報の公表（公共工事）PDF"
2037	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)7月：競争入札に係る情報の公表（公共工事）PDF"
2038	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)6月：競争入札に係る情報の公表（公共工事）PDF"
2039	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)5月：競争入札に係る情報の公表（公共工事）PDF"
2040	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)4月：競争入札に係る情報の公表（公共工事）PDF"
2041	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)3月：競争入札に係る情報の公表（公共工事）PDF"
2042	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)2月：競争入札に係る情報の公表（公共工事）PDF"
2043	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)1月：競争入札に係る情報の公表（公共工事）PDF"
2044	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)12月：競争入札に係る情報の公表（公共工事）PDF"
2045	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)11月：競争入札に係る情報の公表（公共工事）PDF"
2046	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)10月：競争入札に係る情報の公表（公共工事）PDF"
2047	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)9月：競争入札に係る情報の公表（公共工事）PDF"
2048	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)8月：競争入札に係る情報の公表（公共工事）PDF"
2049	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)7月：競争入札に係る情報の公表（公共工事）PDF"
2050	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)6月：競争入札に係る情報の公表（公共工事）PDF"
2051	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)5月：競争入札に係る情報の公表（公共工事）PDF"
2052	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)4月：競争入札に係る情報の公表（公共工事）PDF"
2053	"地方防衛局"	"沖縄防衛支局"						
2054	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)11月：随意契約に係る情報の公表（公共工事）：PDF"
2055	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)10月：随意契約に係る情報の公表（公共工事）：PDF"
2056	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)9月：随意契約に係る情報の公表（公共工事）：PDF"
2057	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)8月：随意契約に係る情報の公表（公共工事）：PDF"
2058	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)7月：随意契約に係る情報の公表（公共工事）：PDF"
2059	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)6月：随意契約に係る情報の公表（公共工事）：PDF"
2060	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)5月：随意契約に係る情報の公表（公共工事）：PDF"
2061	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R6)4月：随意契約に係る情報の公表（公共工事）：PDF"
2062	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)3月：随意契約に係る情報の公表（公共工事）：DF"
2063	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)2月：随意契約に係る情報の公表（公共工事）：PDF"
2064	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)1月：随意契約に係る情報の公表（公共工事）：PDF"
2065	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)12月：随意契約に係る情報の公表（公共工事）：PDF"
2066	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)11月：随意契約に係る情報の公表（公共工事）：PDF"
2067	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)10月：随意契約に係る情報の公表（公共工事）：PDF"
2068	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)9月：随意契約に係る情報の公表（公共工事）：PDF"
2069	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)8月：随意契約に係る情報の公表（公共工事）：PDF"
2070	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)7月：随意契約に係る情報の公表（公共工事）：PDF"
2071	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)6月：随意契約に係る情報の公表（公共工事）：PDF"
2072	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)5月：随意契約に係る情報の公表（公共工事）：PDF"
2073	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R5)4月：随意契約に係る情報の公表（公共工事）：PDF"
2074	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)3月：随意契約に係る情報の公表（公共工事）：PDF"
2075	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)2月：随意契約に係る情報の公表（公共工事）：PDF"
2076	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)1月：随意契約に係る情報の公表（公共工事）：PDF"
2077	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)12月：随意契約に係る情報の公表（公共工事）：PDF"
2078	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)11月：随意契約に係る情報の公表（公共工事）：PDF"
2079	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)10月：随意契約に係る情報の公表（公共工事）：PDF"
2080	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)9月：随意契約に係る情報の公表（公共工事）：PDF"
2081	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)8月：随意契約に係る情報の公表（公共工事）：PDF"
2082	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)7月：随意契約に係る情報の公表（公共工事）：PDF"
2083	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)6月：随意契約に係る情報の公表（公共工事）：PDF"
2084	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)5月：随意契約に係る情報の公表（公共工事）：PDF"
2085	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R4)4月：随意契約に係る情報の公表（公共工事）：PDF"
2086	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)3月：随意契約に係る情報の公表（公共工事）：PDF"
2087	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)2月：随意契約に係る情報の公表（公共工事）：PDF"
2088	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)1月：随意契約に係る情報の公表（公共工事）：PDF"
2089	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)12月：随意契約に係る情報の公表（公共工事）：PDF"
2090	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)11月：随意契約に係る情報の公表（公共工事）：PDF"
2091	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)10月：随意契約に係る情報の公表（公共工事）：PDF"
2092	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)9月：随意契約に係る情報の公表（公共工事）：PDF"
2093	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)8月：随意契約に係る情報の公表（公共工事）：PDF"
2094	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)7月：随意契約に係る情報の公表（公共工事）：PDF"
2095	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)6月：随意契約に係る情報の公表（公共工事）：PDF"
2096	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)5月：随意契約に係る情報の公表（公共工事）：PDF"
2097	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R3)4月：随意契約に係る情報の公表（公共工事）：PDF"
2098	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)3月：随意契約に係る情報の公表（公共工事）：PDF"
2099	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)2月：随意契約に係る情報の公表（公共工事）：PDF"
2100	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)1月：随意契約に係る情報の公表（公共工事）：PDF"
2101	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)12月：随意契約に係る情報の公表（公共工事）：PDF"
2102	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)11月：随意契約に係る情報の公表（公共工事）：PDF"
2103	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)10月：随意契約に係る情報の公表（公共工事）：PDF"
2104	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)9月：随意契約に係る情報の公表（公共工事）：PDF"
2105	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)8月：随意契約に係る情報の公表（公共工事）：PDF"
2106	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)7月：随意契約に係る情報の公表（公共工事）：PDF"
2107	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)6月：随意契約に係る情報の公表（公共工事）：PDF"
2108	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)5月：随意契約に係る情報の公表（公共工事）：PDF"
2109	"地方防衛局"	"沖縄防衛支局"					"記載なし"	"（R2)4月：随意契約に係る情報の公表（公共工事）：PDF"
2110	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/24m94df9"	"（R6)：競争入札に係る情報の公表（物品役務等）：PDF"
2111	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/2ynvp9c7"	"（R6)10月：競争入札に係る情報の公表（物品役務等）：PDF"
2112	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/2dfnnqfp"	"（R6)9月：競争入札に係る情報の公表（物品役務等）：PDF"
2113	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/28wjymj7"	"（R6)8月：競争入札に係る情報の公表（物品役務等）：PDF"
2114	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/25mtqxga"	"（R6)7月：競争入札に係る情報の公表（物品役務等）：PDF"
2115	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/239otmrq"	"（R6)6月：競争入札に係る情報の公表（物品役務等）：PDF"
2116	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/2anapyqd"	"（R6)5月：競争入札に係る情報の公表（物品役務等）：PDF"
2117	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/2bc68el4"	"（R6)4月：競争入札に係る情報の公表（物品役務等）：PDF"
2118	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/29pzngtk"	"（R5)3月：競争入札に係る情報の公表（物品役務等）：PDF"
2119	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/2cnt2kwm"	"（R5)2月：競争入札に係る情報の公表（物品役務等）：PDF"
2120	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/242rll7q"	"（R5)1月：競争入札に係る情報の公表（物品役務等）：PDF"
2121	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/2dh9envy"	"（R5)12月：競争入札に係る情報の公表（物品役務等）：PDF"
2122	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/25ocsdag"	"（R5)11月：競争入札に係る情報の公表（物品役務等）：PDF"
2123	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/29wbs5tq"	"（R5)10月：競争入札に係る情報の公表（物品役務等）：PDF"
2124	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/27jylpw3"	"（R5)9月：競争入札に係る情報の公表（物品役務等）：PDF"
2125	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/22y56j38"	"（R5)8月：競争入札に係る情報の公表（物品役務等）：PDF"
2126	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/27zzoj4z"	"（R5)7月：競争入札に係る情報の公表（物品役務等）：PDF"
2127	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/289fegrj"	"（R5)6月：競争入札に係る情報の公表（物品役務等）：PDF"
2128	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/29cmsd6z"	"（R5)5月：競争入札に係る情報の公表（物品役務等）：PDF"
2129	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/26yjo9gy"	"（R5)4月：競争入札に係る情報の公表（物品役務等）：PDF"
2130	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/24b7ddj9"	"（R4)3月：競争入札に係る情報の公表（物品役務等）：PDF"
2131	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/22khfd45"	"（R4)2月：競争入札に係る情報の公表（物品役務等）：PDF"
2132	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/25yft25j"	"（R4)1月：競争入札に係る情報の公表（物品役務等）：PDF"
2133	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/2y9on8ml"	"（R4)12月：競争入札に係る情報の公表（物品役務等）：PDF"
2134	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/2cd9cm26"	"（R4)11月：競争入札に係る情報の公表（物品役務等）：PDF"
2135	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/29kas5u6"	"（R4)10月：競争入札に係る情報の公表（物品役務等）：PDF"
2136	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/2bz6ov4e"	"（R4)9月：競争入札に係る情報の公表（物品役務等）：PDF"
2137	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/24doh594"	"（R4)8月：競争入札に係る情報の公表（物品役務等）：PDF"
2138	"地方防衛局"	"沖縄防衛支局"					"https://tinyurl.com/2xlkvsfp"	"（R4)7月：競争入札に係る情報の公表（物品役務等）：PDF"
